DATE,TMHSI,TMHI,DthMHSI,DthMHI,SpdMHSI,SpdMHI,,,,,,,
10-7-2021-16:41:00,32.78354,72.27539,354.889,1164.334,99.53483,326.5578,,,,,,,
10-7-2021-16:41:01,32.40625,71.4436,356.5612,1169.82,100.479,329.6557,,,,,,,
10-7-2021-16:41:02,33.16077,73.10706,358.2714,1175.431,99.50227,326.451,,,,,,,
10-7-2021-16:41:03,32.65779,71.99817,359.9924,1181.078,100.7395,330.5103,,,,,,,
10-7-2021-16:41:04,30.77144,67.83948,361.6625,1186.557,99.33947,325.9169,,,,,,,
10-7-2021-16:41:05,33.16077,73.10706,363.3518,1192.099,100.9674,331.258,,,,,,,
10-7-2021-16:41:06,33.41232,73.66162,365.0242,1197.586,98.36268,322.7122,,,,,,,
10-7-2021-16:41:07,33.78956,74.49329,366.7049,1203.1,98.91618,324.5282,,,,,,,
10-7-2021-16:41:08,34.16685,75.32507,368.3871,1208.619,164.3611,539.2424,,,,,,,
10-7-2021-16:41:09,34.79564,76.7113,370.0615,1214.112,107.8375,353.7977,,,,,,,
10-7-2021-16:41:10,31.14868,68.67114,371.7535,1219.664,101.3582,332.5399,,,,,,,
10-7-2021-16:41:11,35.04718,77.26587,373.4235,1225.143,100.9023,331.0444,,,,,,,
10-7-2021-16:41:12,32.40625,71.4436,375.1115,1230.681,98.16732,322.0713,,,,,,,
10-7-2021-16:41:13,33.16077,73.10706,376.8059,1236.24,101.0977,331.6853,,,,,,,
10-7-2021-16:41:14,31.14868,68.67114,378.5039,1241.811,97.9394,321.3235,,,,,,,
10-7-2021-16:41:15,31.90321,70.33459,380.1922,1247.35,101.814,334.0354,,,,,,,
10-7-2021-16:41:16,34.16685,75.32507,381.8657,1252.84,98.55803,323.3531,,,,,,,
10-7-2021-16:41:17,32.15475,70.88916,383.5735,1258.443,101.8791,334.2491,,,,,,,
10-7-2021-16:41:18,34.54414,76.15686,385.2831,1264.052,99.1441,325.2759,,,,,,,
10-7-2021-16:41:19,33.28658,73.3844,386.9645,1269.569,98.16732,322.0713,,,,,,,
10-7-2021-16:41:20,35.29867,77.82031,388.6558,1275.117,99.92554,327.8397,,,,,,,
10-7-2021-16:41:21,34.16685,75.32507,390.3315,1280.615,98.55803,323.3531,,,,,,,
10-7-2021-16:41:22,33.16077,73.10706,392.0229,1286.165,100.0558,328.267,,,,,,,
10-7-2021-16:41:23,31.90321,70.33459,393.7001,1291.667,98.88363,324.4214,,,,,,,
10-7-2021-16:41:24,34.66989,76.43408,395.3845,1297.193,99.76274,327.3056,,,,,,,
10-7-2021-16:41:25,36.0532,79.48376,397.1231,1302.897,150.5558,493.9494,,,,,,,
10-7-2021-16:41:26,35.80171,78.92932,398.9004,1308.728,98.72084,323.8873,,,,,,,
10-7-2021-16:41:27,33.41232,73.66162,400.6003,1314.305,99.24178,325.5964,,,,,,,
10-7-2021-16:41:28,34.79564,76.7113,402.2885,1319.844,99.17667,325.3828,,,,,,,
10-7-2021-16:41:29,34.54414,76.15686,403.9664,1325.349,97.97196,321.4303,,,,,,,
10-7-2021-16:41:30,33.66381,74.21606,405.6611,1330.909,99.86042,327.626,,,,,,,
10-7-2021-16:41:31,34.29259,75.60229,407.3382,1336.411,99.95811,327.9465,,,,,,,
10-7-2021-16:41:32,35.55016,78.37476,409.0416,1342.0,98.33012,322.6054,,,,,,,
10-7-2021-16:41:33,33.78956,74.49329,410.7304,1347.541,101.4558,332.8604,,,,,,,
10-7-2021-16:41:35,32.90929,72.55261,412.4265,1353.105,100.1535,328.5875,,,,,,,
10-7-2021-16:41:36,34.79564,76.7113,414.1234,1358.672,102.1722,335.2105,,,,,,,
10-7-2021-16:41:37,36.0532,79.48376,415.8159,1364.225,108.9771,357.5365,,,,,,,
10-7-2021-16:41:38,34.29259,75.60229,417.5356,1369.868,98.81851,324.2077,,,,,,,
10-7-2021-16:41:39,31.77746,70.05737,419.2428,1375.469,101.5535,333.1808,,,,,,,
10-7-2021-16:41:40,34.66989,76.43408,420.9221,1380.978,98.16732,322.0713,,,,,,,
10-7-2021-16:41:41,36.0532,79.48376,422.6155,1386.534,145.1509,476.2168,,,,,,,
10-7-2021-16:41:42,35.55016,78.37476,424.3181,1392.12,100.8047,330.7239,,,,,,,
10-7-2021-16:41:43,34.79564,76.7113,426.032,1397.743,101.6186,333.3945,,,,,,,
10-7-2021-16:41:44,36.30474,80.03833,427.7558,1403.398,103.7025,340.2312,,,,,,,
10-7-2021-16:41:45,39.44866,86.96948,429.4812,1409.059,100.6093,330.083,,,,,,,
10-7-2021-16:41:46,36.93353,81.42456,431.1935,1414.677,100.8047,330.7239,,,,,,,
10-7-2021-16:41:47,34.54414,76.15686,433.0191,1420.666,101.6186,333.3945,,,,,,,
10-7-2021-16:41:48,36.0532,79.48376,434.7249,1426.263,100.8698,330.9376,,,,,,,
10-7-2021-16:41:49,34.41834,75.87952,436.4544,1431.937,99.95811,327.9465,,,,,,,
10-7-2021-16:41:50,35.80171,78.92932,438.1725,1437.574,100.8372,330.8307,,,,,,,
10-7-2021-16:41:51,32.78354,72.27539,439.8886,1443.204,99.40459,326.1305,,,,,,,
10-7-2021-16:41:52,35.29867,77.82031,441.5842,1448.767,104.3862,342.4744,,,,,,,
10-7-2021-16:41:53,36.17894,79.76099,443.2944,1454.378,99.07899,325.0623,,,,,,,
10-7-2021-16:41:54,34.66989,76.43408,444.9956,1459.959,99.92554,327.8397,,,,,,,
10-7-2021-16:41:55,36.0532,79.48376,446.696,1465.538,99.66506,326.9851,,,,,,,
10-7-2021-16:41:56,34.29259,75.60229,448.3821,1471.07,98.85107,324.3145,,,,,,,
10-7-2021-16:41:57,36.0532,79.48376,450.098,1476.699,154.9513,508.3705,,,,,,,
10-7-2021-16:41:58,38.0653,83.91968,451.8253,1482.366,103.6048,339.9107,,,,,,,
10-7-2021-16:41:59,33.28658,73.3844,453.5374,1487.983,100.5442,329.8693,,,,,,,
10-7-2021-16:42:00,38.0653,83.91968,455.2774,1493.692,102.4978,336.2787,,,,,,,
10-7-2021-16:42:01,33.28658,73.3844,457.0036,1499.356,101.1954,332.0058,,,,,,,
10-7-2021-16:42:02,35.80171,78.92932,458.7176,1504.979,102.1722,335.2105,,,,,,,
10-7-2021-16:42:03,38.0653,83.91968,460.4421,1510.637,104.1583,341.7267,,,,,,,
10-7-2021-16:42:04,35.42442,78.09753,462.1635,1516.284,103.1815,338.522,,,,,,,
10-7-2021-16:42:05,36.17894,79.76099,463.897,1521.972,100.2511,328.9079,,,,,,,
10-7-2021-16:42:06,38.94563,85.86047,465.6235,1527.636,102.4978,336.2787,,,,,,,
10-7-2021-16:42:07,34.79564,76.7113,467.3421,1533.275,103.2141,338.6288,,,,,,,
10-7-2021-16:42:08,37.31076,82.25623,469.0585,1538.906,100.5116,329.7625,,,,,,,
10-7-2021-16:42:09,37.31076,82.25623,470.7888,1544.583,101.6512,333.5013,,,,,,,
10-7-2021-16:42:10,36.68198,80.87,472.502,1550.203,100.3163,329.1216,,,,,,,
10-7-2021-16:42:11,33.91536,74.77063,474.222,1555.846,100.2837,329.0147,,,,,,,
10-7-2021-16:42:13,36.0532,79.48376,476.5063,1563.341,102.0094,334.6764,,,,,,,
10-7-2021-16:42:14,35.67596,78.6521,478.2914,1569.197,103.9304,340.9789,,,,,,,
10-7-2021-16:42:15,37.56231,82.81079,480.0143,1574.85,100.0883,328.3738,,,,,,,
10-7-2021-16:42:16,36.0532,79.48376,481.7386,1580.507,101.9768,334.5695,,,,,,,
10-7-2021-16:42:17,35.42442,78.09753,483.457,1586.145,101.4233,332.7536,,,,,,,
10-7-2021-16:42:18,38.1911,84.19702,485.1832,1591.808,101.9442,334.4627,,,,,,,
10-7-2021-16:42:19,34.41834,75.87952,486.9061,1597.461,102.0745,334.89,,,,,,,
10-7-2021-16:42:20,38.56833,85.02869,488.6746,1603.263,100.8372,330.8307,,,,,,,
10-7-2021-16:42:21,37.18502,81.979,490.4825,1609.195,102.1722,335.2105,,,,,,,
10-7-2021-16:42:22,35.29867,77.82031,492.2106,1614.864,101.3907,332.6467,,,,,,,
10-7-2021-16:42:23,35.80171,78.92932,493.9447,1620.553,101.0651,331.5785,,,,,,,
10-7-2021-16:42:24,35.29867,77.82031,495.6687,1626.21,101.3256,332.4331,,,,,,,
10-7-2021-16:42:25,35.17292,77.54309,497.3949,1631.873,101.521,333.074,,,,,,,
10-7-2021-16:42:26,34.92138,76.98853,499.1127,1637.509,100.3163,329.1216,,,,,,,
10-7-2021-16:42:27,34.29259,75.60229,500.8525,1643.217,102.107,334.9968,,,,,,,
10-7-2021-16:42:28,36.0532,79.48376,502.5806,1648.886,101.4884,332.9672,,,,,,,
10-7-2021-16:42:29,35.80171,78.92932,504.3141,1654.574,100.8698,330.9376,,,,,,,
10-7-2021-16:42:30,36.17894,79.76099,506.0422,1660.244,101.8466,334.1422,,,,,,,
10-7-2021-16:42:31,36.80773,81.14722,507.7844,1665.959,156.0909,512.1093,,,,,,,
10-7-2021-16:42:32,34.29259,75.60229,509.5066,1671.609,100.5116,329.7625,,,,,,,
10-7-2021-16:42:33,37.05928,81.70178,511.2502,1677.33,104.0932,341.513,,,,,,,
10-7-2021-16:42:34,37.18502,81.979,512.9766,1682.994,101.521,333.074,,,,,,,
10-7-2021-16:42:35,39.19712,86.41492,514.6952,1688.633,100.3488,329.2284,,,,,,,
10-7-2021-16:42:36,39.57441,87.2467,516.4288,1694.32,104.3211,342.2608,,,,,,,
10-7-2021-16:42:37,36.55624,80.59277,518.1492,1699.965,101.0977,331.6853,,,,,,,
10-7-2021-16:42:38,35.67596,78.6521,519.8716,1705.616,101.5535,333.1808,,,,,,,
10-7-2021-16:42:39,35.42442,78.09753,521.6209,1711.355,102.2047,335.3173,,,,,,,
10-7-2021-16:42:40,36.80773,81.14722,523.3444,1717.009,101.7489,333.8218,,,,,,,
10-7-2021-16:42:41,34.66989,76.43408,525.0858,1722.722,100.707,330.4034,,,,,,,
10-7-2021-16:42:42,33.53807,73.93884,526.821,1728.415,102.4001,335.9583,,,,,,,
10-7-2021-16:42:44,34.79564,76.7113,528.5458,1734.074,101.1628,331.899,,,,,,,
10-7-2021-16:42:45,35.67596,78.6521,530.4069,1740.18,102.2373,335.4241,,,,,,,
10-7-2021-16:42:46,34.92138,76.98853,532.1697,1745.964,101.5861,333.2877,,,,,,,
10-7-2021-16:42:47,37.43651,82.53345,533.9244,1751.72,103.4745,339.4834,,,,,,,
10-7-2021-16:42:48,36.68198,80.87,535.6777,1757.473,102.7908,337.2401,,,,,,,
10-7-2021-16:42:49,32.78354,72.27539,537.4037,1763.135,102.0419,334.7832,,,,,,,
10-7-2021-16:42:50,35.04718,77.26587,539.1415,1768.837,100.6744,330.2966,,,,,,,
10-7-2021-16:42:51,32.90929,72.55261,540.861,1774.478,111.3214,365.2277,,,,,,,
10-7-2021-16:42:52,36.43049,80.31555,542.6203,1780.25,101.9442,334.4627,,,,,,,
10-7-2021-16:42:53,34.29259,75.60229,544.3638,1785.971,102.9862,337.8811,,,,,,,
10-7-2021-16:42:54,32.90929,72.55261,546.0518,1791.508,100.6744,330.2966,,,,,,,
10-7-2021-16:42:55,33.03503,72.82983,547.7723,1797.153,102.8559,337.4538,,,,,,,
10-7-2021-16:42:56,35.42442,78.09753,549.4822,1802.763,101.3907,332.6467,,,,,,,
10-7-2021-16:42:57,37.31076,82.25623,551.1799,1808.333,103.442,339.3766,,,,,,,
10-7-2021-16:42:58,35.92746,79.20654,552.8915,1813.948,100.4139,329.442,,,,,,,
10-7-2021-16:42:59,39.19712,86.41492,554.6117,1819.592,102.1396,335.1037,,,,,,,
10-7-2021-16:43:00,33.03503,72.82983,556.3135,1825.175,101.2279,332.1126,,,,,,,
10-7-2021-16:43:01,33.78956,74.49329,558.0449,1830.856,99.53483,326.5578,,,,,,,
10-7-2021-16:43:02,39.19712,86.41492,559.7444,1836.432,102.3675,335.8514,,,,,,,
10-7-2021-16:43:03,38.31684,84.47424,561.4652,1842.078,101.5861,333.2877,,,,,,,
10-7-2021-16:43:04,35.29867,77.82031,563.1816,1847.709,102.7582,337.1333,,,,,,,
10-7-2021-16:43:05,36.17894,79.76099,564.9462,1853.498,99.27435,325.7032,,,,,,,
10-7-2021-16:43:06,37.93955,83.64246,566.5372,1858.718,100.4139,329.442,,,,,,,
10-7-2021-16:43:07,33.28658,73.3844,567.9476,1863.345,84.9481,278.7011,,,,,,,
10-7-2021-16:43:08,34.54414,76.15686,569.3702,1868.012,83.64571,274.4282,,,,,,,
10-7-2021-16:43:09,36.80773,81.14722,570.8074,1872.728,85.04578,279.0216,,,,,,,
10-7-2021-16:43:10,37.43651,82.53345,572.2416,1877.433,85.72954,281.2649,,,,,,,
10-7-2021-16:43:11,38.1911,84.19702,573.6507,1882.056,85.2737,279.7693,,,,,,,
10-7-2021-16:43:12,38.69408,85.30591,575.0459,1886.633,82.83173,271.7576,,,,,,,
10-7-2021-16:43:13,37.43651,82.53345,576.4391,1891.205,83.61316,274.3214,,,,,,,
10-7-2021-16:43:14,35.92746,79.20654,577.8305,1895.769,82.18054,269.6212,,,,,,,
10-7-2021-16:43:15,35.29867,77.82031,579.2298,1900.36,84.36203,276.7783,,,,,,,
10-7-2021-16:43:16,34.0411,75.04785,580.6249,1904.938,81.92005,268.7666,,,,,,,
10-7-2021-16:43:17,38.69408,85.30591,582.0961,1909.764,127.471,418.2119,,,,,,,
10-7-2021-16:43:18,37.18502,81.979,583.4848,1914.32,83.54803,274.1077,,,,,,,
10-7-2021-16:43:19,36.30474,80.03833,584.8699,1918.865,83.45037,273.7873,,,,,,,
10-7-2021-16:43:21,41.5865,91.68262,586.2648,1923.441,83.5806,274.2146,,,,,,,
10-7-2021-16:43:22,38.1911,84.19702,587.6589,1928.015,83.61316,274.3214,,,,,,,
10-7-2021-16:43:23,35.80171,78.92932,589.0546,1932.594,83.54803,274.1077,,,,,,,
10-7-2021-16:43:24,38.0653,83.91968,590.4658,1937.224,82.05029,269.1939,,,,,,,
10-7-2021-16:43:25,37.68806,83.08801,591.944,1942.074,81.72471,268.1257,,,,,,,
10-7-2021-16:43:26,37.05928,81.70178,593.3574,1946.711,81.69214,268.0188,,,,,,,
10-7-2021-16:43:27,36.30474,80.03833,594.761,1951.316,81.65958,267.912,,,,,,,
10-7-2021-16:43:28,36.55624,80.59277,596.2831,1956.31,85.1109,279.2352,,,,,,,
10-7-2021-16:43:29,35.17292,77.54309,597.881,1961.552,95.00903,311.7094,,,,,,,
10-7-2021-16:43:30,37.05928,81.70178,599.5432,1967.005,99.24178,325.5964,,,,,,,
10-7-2021-16:43:31,32.40625,71.4436,601.2021,1972.448,97.06029,318.4393,,,,,,,
10-7-2021-16:43:32,35.29867,77.82031,602.8852,1977.97,98.16732,322.0713,,,,,,,
10-7-2021-16:43:33,39.19712,86.41492,604.7031,1983.934,124.3453,407.9569,,,,,,,
10-7-2021-16:43:34,39.07137,86.1377,606.3655,1989.388,99.07899,325.0623,,,,,,,
10-7-2021-16:43:35,37.31076,82.25623,608.0456,1994.9,100.0232,328.1602,,,,,,,
10-7-2021-16:43:36,36.17894,79.76099,609.701,2000.331,96.63702,317.0506,,,,,,,
10-7-2021-16:43:37,37.18502,81.979,611.3743,2005.821,100.8372,330.8307,,,,,,,
10-7-2021-16:43:38,37.68806,83.08801,613.0256,2011.239,96.93005,318.012,,,,,,,
10-7-2021-16:43:39,36.68198,80.87,614.7152,2016.782,98.39523,322.819,,,,,,,
10-7-2021-16:43:40,35.92746,79.20654,616.3698,2022.21,96.8975,317.9052,,,,,,,
10-7-2021-16:43:41,36.68198,80.87,618.0509,2027.726,100.6418,330.1898,,,,,,,
10-7-2021-16:43:42,37.68806,83.08801,619.7093,2033.167,97.2882,319.187,,,,,,,
10-7-2021-16:43:43,38.1911,84.19702,621.467,2038.934,100.2186,328.8011,,,,,,,
10-7-2021-16:43:44,36.17894,79.76099,623.1373,2044.414,97.12541,318.6529,,,,,,,
10-7-2021-16:43:45,36.43049,80.31555,624.791,2049.839,97.84172,321.003,,,,,,,
10-7-2021-16:43:46,35.67596,78.6521,626.4619,2055.321,97.84172,321.003,,,,,,,
10-7-2021-16:43:47,35.42442,78.09753,628.1352,2060.811,97.38589,319.5075,,,,,,,
10-7-2021-16:43:48,37.31076,82.25623,629.7993,2066.271,98.1022,321.8576,,,,,,,
10-7-2021-16:43:49,37.8138,83.36523,631.4617,2071.725,97.2882,319.187,,,,,,,
10-7-2021-16:43:50,34.54414,76.15686,633.1201,2077.166,97.90685,321.2167,,,,,,,
10-7-2021-16:43:51,36.17894,79.76099,634.8403,2082.809,98.29755,322.4985,,,,,,,
10-7-2021-16:43:52,35.92746,79.20654,636.4957,2088.24,98.13476,321.9644,,,,,,,
10-7-2021-16:43:53,36.17894,79.76099,638.1674,2093.725,98.06964,321.7508,,,,,,,
10-7-2021-16:43:54,39.19712,86.41492,639.8238,2099.159,97.97196,321.4303,,,,,,,
10-7-2021-16:43:56,37.43651,82.53345,641.4901,2104.626,98.03708,321.644,,,,,,,
10-7-2021-16:43:57,36.30474,80.03833,643.1506,2110.074,97.80917,320.8962,,,,,,,
10-7-2021-16:43:58,37.43651,82.53345,644.8109,2115.521,97.71149,320.5757,,,,,,,
10-7-2021-16:43:59,36.93353,81.42456,646.545,2121.21,97.32077,319.2939,,,,,,,
10-7-2021-16:44:00,37.43651,82.53345,648.2158,2126.692,97.90685,321.2167,,,,,,,
10-7-2021-16:44:01,35.67596,78.6521,649.8872,2132.176,97.02773,318.3325,,,,,,,
10-7-2021-16:44:02,36.80773,81.14722,651.5443,2137.612,98.00452,321.5371,,,,,,,
10-7-2021-16:44:03,35.92746,79.20654,653.2091,2143.074,96.93005,318.012,,,,,,,
10-7-2021-16:44:04,36.80773,81.14722,654.8867,2148.578,98.265,322.3917,,,,,,,
10-7-2021-16:44:05,38.44258,84.75146,657.0563,2155.697,142.9694,469.0597,,,,,,,
10-7-2021-16:44:06,35.42442,78.09753,658.713,2161.132,97.80917,320.8962,,,,,,,
10-7-2021-16:44:07,37.8138,83.36523,660.3765,2166.59,97.80917,320.8962,,,,,,,
10-7-2021-16:44:08,27.75327,61.18555,662.2897,2172.866,122.1312,400.693,,,,,,,
10-7-2021-16:44:09,37.05928,81.70178,664.3672,2179.683,123.922,406.5682,,,,,,,
10-7-2021-16:44:10,42.21529,93.06885,666.4142,2186.398,120.7311,396.0995,,,,,,,
10-7-2021-16:44:11,31.65172,69.78015,668.4755,2193.161,119.8195,393.1085,,,,,,,
10-7-2021-16:44:12,35.42442,78.09753,670.5349,2199.917,119.9497,393.5358,,,,,,,
10-7-2021-16:44:13,36.43049,80.31555,672.6877,2206.98,118.8101,389.797,,,,,,,
10-7-2021-16:44:14,33.41232,73.66162,674.6927,2213.559,117.5729,385.7377,,,,,,,
10-7-2021-16:44:15,36.80773,81.14722,676.7166,2220.199,116.6286,382.6399,,,,,,,
10-7-2021-16:44:16,35.42442,78.09753,678.7209,2226.775,116.9542,383.7081,,,,,,,
10-7-2021-16:44:17,36.30474,80.03833,680.7456,2233.417,116.9217,383.6013,,,,,,,
10-7-2021-16:44:18,37.31076,82.25623,682.7686,2240.054,116.4984,382.2126,,,,,,,
10-7-2021-16:44:19,36.80773,81.14722,684.7719,2246.627,116.824,383.2808,,,,,,,
10-7-2021-16:44:20,37.43651,82.53345,686.5403,2252.429,107.9026,354.0113,,,,,,,
10-7-2021-16:44:21,32.90929,72.55261,688.189,2257.838,96.44166,316.4096,,,,,,,
10-7-2021-16:44:23,41.83805,92.23718,689.8218,2263.195,95.17184,312.2436,,,,,,,
10-7-2021-16:44:24,34.16685,75.32507,691.58,2268.963,146.4533,480.4897,,,,,,,
10-7-2021-16:44:25,36.80773,81.14722,693.2137,2274.323,99.27435,325.7032,,,,,,,
10-7-2021-16:44:26,41.20927,90.85095,694.8572,2279.715,95.69279,313.9527,,,,,,,
10-7-2021-16:44:27,37.93955,83.64246,696.4901,2285.073,97.02773,318.3325,,,,,,,
10-7-2021-16:44:28,39.07137,86.1377,698.1343,2290.467,95.52999,313.4186,,,,,,,
10-7-2021-16:44:29,37.56231,82.81079,699.7745,2295.848,98.75339,323.994,,,,,,,
10-7-2021-16:44:30,35.04718,77.26587,701.434,2301.292,95.82302,314.38,,,,,,,
10-7-2021-16:44:31,37.05928,81.70178,703.238,2307.211,99.66506,326.9851,,,,,,,
10-7-2021-16:44:32,29.26233,64.51245,705.2771,2313.901,121.9684,400.1588,,,,,,,
10-7-2021-16:44:33,41.20927,90.85095,707.2214,2320.28,114.2843,374.9486,,,,,,,
10-7-2021-16:44:34,38.31684,84.47424,708.9425,2325.927,110.3772,362.1299,,,,,,,
10-7-2021-16:44:35,34.92138,76.98853,710.517,2331.093,92.72986,304.2318,,,,,,,
10-7-2021-16:44:36,44.22738,97.50476,711.9667,2335.849,89.1483,292.4813,,,,,,,
10-7-2021-16:44:37,36.93353,81.42456,713.344,2340.367,81.23631,266.5233,,,,,,,
10-7-2021-16:44:38,39.07137,86.1377,714.7433,2344.958,83.12476,272.719,,,,,,,
10-7-2021-16:44:39,39.32286,86.69214,716.1276,2349.5,81.98518,268.9803,,,,,,,
10-7-2021-16:44:40,36.30474,80.03833,717.4156,2353.726,74.65926,244.9451,,,,,,,
10-7-2021-16:44:41,38.31684,84.47424,718.6127,2357.653,71.27306,233.8355,,,,,,,
10-7-2021-16:44:42,44.35318,97.7821,719.8139,2361.594,72.18472,236.8265,,,,,,,
10-7-2021-16:44:43,38.56833,85.02869,721.0519,2365.656,70.29626,230.6308,,,,,,,
10-7-2021-16:44:44,41.33501,91.12817,722.2564,2369.608,70.65443,231.8058,,,,,,,
10-7-2021-16:44:45,41.33501,91.12817,723.4785,2373.617,72.31496,237.2538,,,,,,,
10-7-2021-16:44:46,39.95164,88.07837,724.7049,2377.641,71.89169,235.8651,,,,,,,
10-7-2021-16:44:47,36.93353,81.42456,725.9164,2381.615,71.98936,236.1856,,,,,,,
10-7-2021-16:44:48,36.55624,80.59277,727.0967,2385.488,71.72889,235.331,,,,,,,
10-7-2021-16:44:49,38.44258,84.75146,728.246,2389.259,68.53805,224.8624,,,,,,,
10-7-2021-16:44:50,38.0653,83.91968,729.3911,2393.015,67.30078,220.8031,,,,,,,
10-7-2021-16:44:51,43.85014,96.6731,730.3926,2396.301,55.41651,181.8127,,,,,,,
10-7-2021-16:44:52,37.93955,83.64246,731.0367,2398.414,40.11348,131.6059,,,,,,,
10-7-2021-16:44:53,27.25024,60.07654,731.8547,2401.098,43.49968,142.7155,,,,,,,
10-7-2021-16:44:54,40.20319,88.63293,732.9686,2404.752,63.4913,208.3048,,,,,,,
10-7-2021-16:44:56,35.92746,79.20654,734.4389,2409.576,75.76629,248.5771,,,,,,,
10-7-2021-16:44:57,37.05928,81.70178,735.7519,2413.884,76.90587,252.3158,,,,,,,
10-7-2021-16:44:58,40.70623,89.74194,737.0401,2418.111,77.32915,253.7046,,,,,,,
10-7-2021-16:44:59,40.83197,90.01917,738.3273,2422.334,75.60349,248.0429,,,,,,,
10-7-2021-16:45:00,39.8259,87.80115,739.6172,2426.566,75.76629,248.5771,,,,,,,
10-7-2021-16:45:01,37.93955,83.64246,740.9053,2430.792,75.63605,248.1498,,,,,,,
10-7-2021-16:45:02,39.32286,86.69214,742.1992,2435.037,75.73373,248.4702,,,,,,,
10-7-2021-16:45:03,40.83197,90.01917,743.5792,2439.564,76.09188,249.6453,,,,,,,
10-7-2021-16:45:04,39.07137,86.1377,744.8083,2443.597,70.68698,231.9127,,,,,,,
10-7-2021-16:45:05,42.34103,93.34607,745.9023,2447.186,66.12863,216.9574,,,,,,,
10-7-2021-16:45:06,39.95164,88.07837,747.0078,2450.813,64.98904,213.2187,,,,,,,
10-7-2021-16:45:07,38.44258,84.75146,748.1163,2454.45,64.56577,211.83,,,,,,,
10-7-2021-16:45:08,37.93955,83.64246,749.2152,2458.055,64.76112,212.4709,,,,,,,
10-7-2021-16:45:09,39.32286,86.69214,750.3185,2461.675,65.34721,214.3937,,,,,,,
10-7-2021-16:45:10,39.44866,86.96948,751.4332,2465.332,64.56577,211.83,,,,,,,
10-7-2021-16:45:11,38.81988,85.58325,752.5274,2468.922,65.99839,216.5302,,,,,,,
10-7-2021-16:45:12,38.56833,85.02869,753.6328,2472.549,66.94262,219.628,,,,,,,
10-7-2021-16:45:13,39.44866,86.96948,754.7439,2476.194,65.6728,215.4619,,,,,,,
10-7-2021-16:45:14,38.56833,85.02869,755.8693,2479.886,65.24952,214.0732,,,,,,,
10-7-2021-16:45:15,39.44866,86.96948,756.9794,2483.528,65.31464,214.2869,,,,,,,
10-7-2021-16:45:16,37.8138,83.36523,758.0815,2487.144,64.40297,211.2958,,,,,,,
10-7-2021-16:45:17,37.93955,83.64246,759.2078,2490.839,64.66345,212.1504,,,,,,,
10-7-2021-16:45:18,41.46076,91.4054,760.3113,2494.46,65.57512,215.1415,,,,,,,
10-7-2021-16:45:19,38.0653,83.91968,761.3944,2498.013,62.64475,205.5274,,,,,,,
10-7-2021-16:45:20,37.56231,82.81079,762.4285,2501.406,61.21213,200.8272,,,,,,,
10-7-2021-16:45:21,38.44258,84.75146,763.3676,2504.487,54.99324,180.424,,,,,,,
10-7-2021-16:45:22,36.0532,79.48376,764.2274,2507.308,50.85816,166.8575,,,,,,,
10-7-2021-16:45:23,36.43049,80.31555,765.1089,2510.2,48.44875,158.9526,,,,,,,
10-7-2021-16:45:24,38.0653,83.91968,765.9164,2512.849,47.89524,157.1366,,,,,,,
10-7-2021-16:45:25,39.8259,87.80115,766.7225,2515.494,48.51387,159.1662,,,,,,,
10-7-2021-16:45:27,40.95772,90.29639,767.5293,2518.141,47.92779,157.2434,,,,,,,
10-7-2021-16:45:28,40.45468,89.18738,768.4821,2521.267,48.41618,158.8457,,,,,,,
10-7-2021-16:45:29,38.81988,85.58325,769.2856,2523.903,46.88588,153.8251,,,,,,,
10-7-2021-16:45:30,37.43651,82.53345,770.1308,2526.676,44.31367,145.3861,,,,,,,
10-7-2021-16:45:31,35.29867,77.82031,770.9065,2529.221,44.96487,147.5225,,,,,,,
10-7-2021-16:45:32,39.8259,87.80115,771.6771,2531.749,46.20213,151.5818,,,,,,,
10-7-2021-16:45:33,43.34711,95.56409,772.4268,2534.208,45.0951,147.9498,,,,,,,
10-7-2021-16:45:34,41.71225,91.95984,773.1116,2536.455,40.96003,134.3833,,,,,,,
10-7-2021-16:45:35,43.85014,96.6731,773.4825,2537.672,22.92199,75.20337,,,,,,,
10-7-2021-16:45:36,55.29398,121.9025,773.4825,2537.672,0.0,0.0,,,,,,,
10-7-2021-16:45:37,55.04249,121.348,773.4825,2537.672,0.0,0.0,,,,,,,
10-7-2021-16:45:38,55.79702,123.0115,773.4825,2537.672,0.0,0.0,,,,,,,
10-7-2021-16:45:39,55.29398,121.9025,773.4825,2537.672,0.0,0.0,,,,,,,
10-7-2021-16:45:40,55.04249,121.348,773.4828,2537.673,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-16:45:41,54.791,120.7936,773.4828,2537.673,0.0,0.0,,,,,,,
10-7-2021-16:45:42,54.03642,119.13,773.4828,2537.673,0.0,0.0,,,,,,,
10-7-2021-16:45:43,55.16824,121.6252,773.4828,2537.673,0.0,0.0,,,,,,,
10-7-2021-16:45:44,55.16824,121.6252,773.4828,2537.673,0.0,0.0,,,,,,,
10-7-2021-16:45:45,54.53946,120.239,773.4828,2537.673,0.0,0.0,,,,,,,
10-7-2021-16:45:46,54.41371,119.9618,773.4828,2537.673,0.0,0.0,,,,,,,
10-7-2021-16:45:47,64.60004,142.4188,773.3884,2537.363,-7.29336,-23.92834,,,,,,,
