DATE,TMHSI,TMHI,DthMHSI,DthMHI,SpdMHSI,SpdMHI,,,,,,,
10-7-2021-17:15:17,33.78956,74.49329,463.29,1519.98,137.0435,449.6179,,,,,,,
10-7-2021-17:15:18,34.41834,75.87952,465.6088,1527.588,136.1319,446.6268,,,,,,,
10-7-2021-17:15:19,34.41834,75.87952,467.9583,1535.296,140.6251,461.3684,,,,,,,
10-7-2021-17:15:20,35.17292,77.54309,470.3094,1543.01,135.8388,445.6654,,,,,,,
10-7-2021-17:15:21,32.40625,71.4436,472.6328,1550.632,137.2389,450.2588,,,,,,,
10-7-2021-17:15:22,33.41232,73.66162,474.9681,1558.294,136.1319,446.6268,,,,,,,
10-7-2021-17:15:23,37.18502,81.979,477.288,1565.905,137.4668,451.0066,,,,,,,
10-7-2021-17:15:24,32.15475,70.88916,479.6212,1573.56,135.8714,445.7722,,,,,,,
10-7-2021-17:15:25,37.8138,83.36523,481.966,1581.253,137.3366,450.5793,,,,,,,
10-7-2021-17:15:26,36.30474,80.03833,484.319,1588.973,136.3598,447.3746,,,,,,,
10-7-2021-17:15:27,33.78956,74.49329,486.6519,1596.627,137.011,449.511,,,,,,,
10-7-2021-17:15:28,36.30474,80.03833,488.9753,1604.25,136.0993,446.52,,,,,,,
10-7-2021-17:15:29,30.89719,68.1167,491.3128,1611.919,137.0761,449.7247,,,,,,,
10-7-2021-17:15:30,38.69408,85.30591,493.6335,1619.532,136.8482,448.9769,,,,,,,
10-7-2021-17:15:31,30.89719,68.1167,495.9666,1627.187,136.7831,448.7633,,,,,,,
10-7-2021-17:15:32,37.68806,83.08801,498.3006,1634.844,139.4529,457.5228,,,,,,,
10-7-2021-17:15:33,32.78354,72.27539,500.6251,1642.471,140.7228,461.6889,,,,,,,
10-7-2021-17:15:34,35.67596,78.6521,502.9694,1650.162,139.4855,457.6296,,,,,,,
10-7-2021-17:15:35,34.29259,75.60229,505.292,1657.782,140.3646,460.5138,,,,,,,
10-7-2021-17:15:36,34.16685,75.32507,507.6319,1665.459,139.5181,457.7365,,,,,,,
10-7-2021-17:15:37,34.16685,75.32507,510.1249,1673.638,138.0854,453.0362,,,,,,,
10-7-2021-17:15:38,32.2805,71.16638,512.4529,1681.276,136.197,446.8405,,,,,,,
10-7-2021-17:15:39,37.68806,83.08801,514.7929,1688.953,137.4017,450.7929,,,,,,,
10-7-2021-17:15:40,32.40625,71.4436,517.1217,1696.594,136.6854,448.4428,,,,,,,
10-7-2021-17:15:41,32.90929,72.55261,519.4818,1704.336,137.3691,450.6861,,,,,,,
10-7-2021-17:15:42,35.80171,78.92932,521.8271,1712.031,136.6203,448.2292,,,,,,,
10-7-2021-17:15:43,34.79564,76.7113,524.2029,1719.826,137.597,451.4339,,,,,,,
10-7-2021-17:15:44,31.27443,68.94836,526.5432,1727.504,137.1412,449.9384,,,,,,,
10-7-2021-17:15:45,33.28658,73.3844,528.9042,1735.25,137.4017,450.7929,,,,,,,
10-7-2021-17:15:46,33.41232,73.66162,531.239,1742.91,137.4017,450.7929,,,,,,,
10-7-2021-17:15:47,35.17292,77.54309,533.6078,1750.682,137.5319,451.2202,,,,,,,
10-7-2021-17:15:48,34.29259,75.60229,535.9396,1758.332,137.9878,452.7157,,,,,,,
10-7-2021-17:15:49,31.40023,69.22571,538.2993,1766.074,137.4342,450.8997,,,,,,,
10-7-2021-17:15:50,39.57441,87.2467,540.6346,1773.736,140.6902,461.5821,,,,,,,
10-7-2021-17:15:51,34.41834,75.87952,542.9781,1781.424,138.7366,455.1727,,,,,,,
10-7-2021-17:15:52,25.61538,56.47229,545.3203,1789.109,138.5413,454.5317,,,,,,,
10-7-2021-17:15:53,37.18502,81.979,547.6157,1796.64,138.5413,454.5317,,,,,,,
10-7-2021-17:15:54,33.78956,74.49329,549.9318,1804.238,138.6715,454.959,,,,,,,
10-7-2021-17:15:55,35.67596,78.6521,552.2327,1811.787,138.9646,455.9204,,,,,,,
10-7-2021-17:15:56,32.78354,72.27539,554.5474,1819.381,135.7737,445.4518,,,,,,,
10-7-2021-17:15:57,36.80773,81.14722,556.8792,1827.031,137.5319,451.2202,,,,,,,
10-7-2021-17:15:59,32.78354,72.27539,559.1874,1834.604,134.7969,442.2471,,,,,,,
10-7-2021-17:16:00,33.41232,73.66162,561.5306,1842.292,136.3598,447.3746,,,,,,,
10-7-2021-17:16:01,34.0411,75.04785,563.8334,1849.847,135.3179,443.9563,,,,,,,
10-7-2021-17:16:02,33.78956,74.49329,566.153,1857.457,136.5877,448.1224,,,,,,,
10-7-2021-17:16:03,30.01686,66.1759,568.4132,1864.873,134.862,442.4608,,,,,,,
10-7-2021-17:16:04,36.80773,81.14722,570.0681,1870.302,94.65087,310.5344,,,,,,,
10-7-2021-17:16:05,43.47285,95.84131,571.5519,1875.17,85.95745,282.0126,,,,,,,
10-7-2021-17:16:06,39.57441,87.2467,572.9601,1879.791,82.70149,271.3304,,,,,,,
10-7-2021-17:16:07,38.69408,85.30591,574.3724,1884.424,83.28756,273.2531,,,,,,,
10-7-2021-17:16:08,36.43049,80.31555,575.7855,1889.06,83.28756,273.2531,,,,,,,
10-7-2021-17:16:09,36.68198,80.87,577.1959,1893.687,82.31078,270.0485,,,,,,,
10-7-2021-17:16:10,38.31684,84.47424,578.543,1898.107,78.37105,257.1229,,,,,,,
10-7-2021-17:16:11,42.59258,93.90063,579.8826,1902.502,77.85011,255.4137,,,,,,,
10-7-2021-17:16:12,38.81988,85.58325,581.2186,1906.885,77.88266,255.5205,,,,,,,
10-7-2021-17:16:13,40.20319,88.63293,582.55,1911.253,77.88266,255.5205,,,,,,,
10-7-2021-17:16:14,41.20927,90.85095,583.8717,1915.59,77.94778,255.7342,,,,,,,
10-7-2021-17:16:15,36.43049,80.31555,585.2045,1919.962,77.94778,255.7342,,,,,,,
10-7-2021-17:16:16,38.56833,85.02869,586.5283,1924.305,77.52451,254.3455,,,,,,,
10-7-2021-17:16:17,36.80773,81.14722,587.848,1928.635,77.42683,254.025,,,,,,,
10-7-2021-17:16:18,40.07745,88.35571,589.1835,1933.017,77.55707,254.4523,,,,,,,
10-7-2021-17:16:19,39.07137,86.1377,590.5055,1937.354,77.75243,255.0932,,,,,,,
10-7-2021-17:16:20,39.8259,87.80115,591.8282,1941.693,77.65475,254.7728,,,,,,,
10-7-2021-17:16:21,37.8138,83.36523,593.1604,1946.064,77.62218,254.666,,,,,,,
10-7-2021-17:16:22,38.56833,85.02869,594.4821,1950.401,87.19472,286.0719,,,,,,,
10-7-2021-17:16:23,40.70623,89.74194,595.8021,1954.731,77.55707,254.4523,,,,,,,
10-7-2021-17:16:24,37.43651,82.53345,597.1395,1959.119,79.02225,259.2593,,,,,,,
10-7-2021-17:16:25,36.93353,81.42456,598.4587,1963.447,81.82237,268.4461,,,,,,,
10-7-2021-17:16:26,37.18502,81.979,599.7787,1967.778,79.41296,260.5412,,,,,,,
10-7-2021-17:16:27,39.07137,86.1377,601.0974,1972.104,79.3804,260.4344,,,,,,,
10-7-2021-17:16:28,31.77746,70.05737,602.4174,1976.435,77.49194,254.2386,,,,,,,
10-7-2021-17:16:29,36.80773,81.14722,603.8053,1980.988,77.68731,254.8796,,,,,,,
10-7-2021-17:16:30,38.56833,85.02869,605.1271,1985.325,77.49194,254.2386,,,,,,,
10-7-2021-17:16:31,38.69408,85.30591,606.4608,1989.701,77.75243,255.0932,,,,,,,
10-7-2021-17:16:32,38.56833,85.02869,607.7819,1994.035,77.75243,255.0932,,,,,,,
10-7-2021-17:16:33,39.57441,87.2467,609.1011,1998.363,77.81754,255.3069,,,,,,,
10-7-2021-17:16:34,37.31076,82.25623,610.4197,2002.689,77.45939,254.1319,,,,,,,
10-7-2021-17:16:35,36.93353,81.42456,611.7506,2007.056,77.85011,255.4137,,,,,,,
10-7-2021-17:16:36,39.07137,86.1377,613.1426,2011.623,84.19923,276.2442,,,,,,,
10-7-2021-17:16:38,38.31684,84.47424,614.7703,2016.963,90.48324,296.861,,,,,,,
10-7-2021-17:16:39,31.40023,69.22571,616.465,2022.523,101.0326,331.4717,,,,,,,
10-7-2021-17:16:40,33.03503,72.82983,618.2517,2028.385,107.2189,351.768,,,,,,,
10-7-2021-17:16:41,34.29259,75.60229,620.2565,2034.962,120.373,394.9245,,,,,,,
10-7-2021-17:16:42,34.0411,75.04785,622.3729,2041.906,125.0941,410.4138,,,,,,,
10-7-2021-17:16:43,33.78956,74.49329,624.5359,2049.002,125.1593,410.6275,,,,,,,
10-7-2021-17:16:44,31.77746,70.05737,626.7696,2056.331,130.9549,429.642,,,,,,,
10-7-2021-17:16:45,32.90929,72.55261,629.1977,2064.297,136.9459,449.2974,,,,,,,
10-7-2021-17:16:46,31.77746,70.05737,631.5572,2072.038,136.3272,447.2678,,,,,,,
10-7-2021-17:16:47,33.41232,73.66162,633.9142,2079.771,138.0529,452.9294,,,,,,,
10-7-2021-17:16:48,32.78354,72.27539,636.2374,2087.393,136.2296,446.9473,,,,,,,
10-7-2021-17:16:50,33.91536,74.77063,638.588,2095.105,137.6947,451.7544,,,,,,,
10-7-2021-17:16:51,33.41232,73.66162,640.9241,2102.769,136.7505,448.6565,,,,,,,
10-7-2021-17:16:52,37.93955,83.64246,643.2743,2110.48,137.9226,452.5021,,,,,,,
10-7-2021-17:16:53,37.18502,81.979,645.6143,2118.157,136.2296,446.9473,,,,,,,
10-7-2021-17:16:54,32.78354,72.27539,647.9393,2125.785,137.825,452.1816,,,,,,,
10-7-2021-17:16:55,35.80171,78.92932,650.2749,2133.448,136.6854,448.4428,,,,,,,
10-7-2021-17:16:56,36.80773,81.14722,652.7752,2141.651,137.597,451.4339,,,,,,,
10-7-2021-17:16:57,31.02294,68.39392,655.0975,2149.27,136.9133,449.1906,,,,,,,
10-7-2021-17:16:58,32.53199,71.72083,657.4373,2156.946,138.0529,452.9294,,,,,,,
10-7-2021-17:16:59,33.03503,72.82983,659.772,2164.606,136.4575,447.6951,,,,,,,
10-7-2021-17:17:00,34.79564,76.7113,662.1019,2172.25,138.118,453.143,,,,,,,
10-7-2021-17:17:01,33.28658,73.3844,664.4506,2179.956,136.8156,448.8701,,,,,,,
10-7-2021-17:17:02,35.80171,78.92932,666.8046,2187.679,137.825,452.1816,,,,,,,
10-7-2021-17:17:03,37.18502,81.979,669.1476,2195.366,136.5551,448.0155,,,,,,,
10-7-2021-17:17:04,35.92746,79.20654,671.5092,2203.114,140.853,462.1162,,,,,,,
10-7-2021-17:17:05,32.78354,72.27539,673.8443,2210.775,139.0297,456.1341,,,,,,,
10-7-2021-17:17:06,34.92138,76.98853,676.2608,2218.703,137.0761,449.7247,,,,,,,
10-7-2021-17:17:07,35.67596,78.6521,678.5931,2226.355,140.5274,461.0479,,,,,,,
10-7-2021-17:17:08,35.80171,78.92932,680.9352,2234.04,138.0203,452.8226,,,,,,,
10-7-2021-17:17:09,36.17894,79.76099,683.279,2241.729,137.1412,449.9384,,,,,,,
10-7-2021-17:17:10,35.42442,78.09753,685.6132,2249.387,137.3366,450.5793,,,,,,,
10-7-2021-17:17:11,37.18502,81.979,687.9863,2257.173,137.6622,451.6475,,,,,,,
10-7-2021-17:17:13,33.28658,73.3844,690.666,2265.964,139.1273,456.4546,,,,,,,
10-7-2021-17:17:14,33.78956,74.49329,693.0111,2273.658,139.5832,457.9501,,,,,,,
10-7-2021-17:17:15,34.92138,76.98853,695.3494,2281.33,138.118,453.143,,,,,,,
10-7-2021-17:17:16,35.92746,79.20654,697.7393,2289.171,137.0761,449.7247,,,,,,,
10-7-2021-17:17:17,39.57441,87.2467,700.0979,2296.909,137.304,450.4725,,,,,,,
10-7-2021-17:17:18,35.29867,77.82031,702.4377,2304.585,137.4017,450.7929,,,,,,,
10-7-2021-17:17:19,32.53199,71.72083,704.7863,2312.291,137.825,452.1816,,,,,,,
10-7-2021-17:17:20,32.78354,72.27539,707.1202,2319.948,137.9226,452.5021,,,,,,,
10-7-2021-17:17:21,33.78956,74.49329,709.4716,2327.663,137.4668,451.0066,,,,,,,
10-7-2021-17:17:22,36.93353,81.42456,711.8062,2335.322,139.0948,456.3477,,,,,,,
10-7-2021-17:17:23,34.92138,76.98853,714.1461,2342.999,137.1086,449.8315,,,,,,,
10-7-2021-17:17:24,34.79564,76.7113,716.6331,2351.158,138.1506,453.2499,,,,,,,
10-7-2021-17:17:25,37.68806,83.08801,718.9885,2358.886,140.039,459.4456,,,,,,,
10-7-2021-17:17:26,32.78354,72.27539,721.3331,2366.578,140.3646,460.5138,,,,,,,
10-7-2021-17:17:27,33.91536,74.77063,723.7284,2374.437,140.6251,461.3684,,,,,,,
10-7-2021-17:17:28,34.41834,75.87952,726.0635,2382.098,140.3646,460.5138,,,,,,,
10-7-2021-17:17:29,39.19712,86.41492,728.4083,2389.791,138.5413,454.5317,,,,,,,
10-7-2021-17:17:30,33.41232,73.66162,731.0054,2398.312,137.3691,450.6861,,,,,,,
10-7-2021-17:17:31,34.54414,76.15686,733.3666,2406.058,140.3321,460.407,,,,,,,
10-7-2021-17:17:32,31.90321,70.33459,735.7076,2413.739,140.2344,460.0865,,,,,,,
10-7-2021-17:17:33,36.43049,80.31555,738.0598,2421.456,141.2437,463.398,,,,,,,
10-7-2021-17:17:34,36.30474,80.03833,740.4418,2429.271,137.4342,450.8997,,,,,,,
10-7-2021-17:17:35,32.90929,72.55261,742.7826,2436.951,141.1786,463.1844,,,,,,,
10-7-2021-17:17:36,29.13659,64.23523,745.155,2444.734,139.7785,458.591,,,,,,,
10-7-2021-17:17:37,35.80171,78.92932,747.4899,2452.395,138.118,453.143,,,,,,,
10-7-2021-17:17:38,36.68198,80.87,749.9956,2460.615,136.8482,448.9769,,,,,,,
10-7-2021-17:17:39,29.63962,65.34424,752.1815,2467.787,140.7553,461.7957,,,,,,,
10-7-2021-17:17:40,46.61677,102.7725,753.8412,2473.232,100.6744,330.2966,,,,,,,
10-7-2021-17:17:41,39.70015,87.52393,755.3278,2478.11,85.69698,281.1581,,,,,,,
10-7-2021-17:17:43,32.40625,71.4436,756.8014,2482.944,85.40394,280.1967,,,,,,,
10-7-2021-17:17:44,36.68198,80.87,758.2378,2487.657,84.49226,277.2056,,,,,,,
10-7-2021-17:17:45,36.68198,80.87,759.6813,2492.393,82.79917,271.6508,,,,,,,
10-7-2021-17:17:46,36.68198,80.87,761.0656,2496.934,81.17119,266.3097,,,,,,,
10-7-2021-17:17:47,41.20927,90.85095,762.5685,2501.865,81.30142,266.7369,,,,,,,
10-7-2021-17:17:48,35.04718,77.26587,763.9466,2506.386,81.49679,267.3779,,,,,,,
10-7-2021-17:17:49,34.54414,76.15686,765.3273,2510.917,81.17119,266.3097,,,,,,,
10-7-2021-17:17:50,34.79564,76.7113,766.7055,2515.438,81.17119,266.3097,,,,,,,
10-7-2021-17:17:51,42.08954,92.79163,768.064,2519.895,78.50129,257.5502,,,,,,,
10-7-2021-17:17:52,37.43651,82.53345,769.361,2524.15,75.60349,248.0429,,,,,,,
10-7-2021-17:17:53,39.8259,87.80115,770.4461,2527.71,62.28659,204.3523,,,,,,,
10-7-2021-17:17:54,40.70623,89.74194,771.0405,2529.66,28.35945,93.04281,,,,,,,
10-7-2021-17:17:55,62.46214,137.7056,771.0408,2529.661,0.0,0.0,,,,,,,
10-7-2021-17:17:56,58.31215,128.5564,771.034,2529.639,-6.51193e-2,-2.13646e-1,,,,,,,
10-7-2021-17:17:57,70.00754,154.3403,770.7944,2528.853,-14.29368,-46.89529,,,,,,,
10-7-2021-17:17:58,62.08485,136.8738,770.5779,2528.143,-12.5029,-41.02002,,,,,,,
10-7-2021-17:17:59,66.61214,146.8547,770.3581,2527.422,-12.8285,-42.08825,,,,,,,
10-7-2021-17:18:00,65.8576,145.1913,770.1201,2526.641,-14.00065,-45.93388,,,,,,,
10-7-2021-17:18:01,70.76212,156.0039,769.8836,2525.865,-14.16344,-46.46799,,,,,,,
10-7-2021-17:18:02,71.76814,158.2218,769.6405,2525.067,-14.29368,-46.89529,,,,,,,
10-7-2021-17:18:03,69.25301,152.6769,769.3873,2524.237,-15.14023,-49.67268,,,,,,,
10-7-2021-17:18:04,68.24699,150.459,769.1539,2523.471,-13.34945,-43.79742,,,,,,,
10-7-2021-17:18:05,69.75605,153.7859,768.9125,2522.679,-14.39136,-47.21575,,,,,,,
10-7-2021-17:18:06,68.49848,151.0134,768.8062,2522.33,-3.711799,-12.17782,,,,,,,
10-7-2021-17:18:07,26.49571,58.41309,769.4131,2524.321,45.9091,150.6204,,,,,,,
10-7-2021-17:18:08,54.6652,120.5162,770.2146,2526.951,48.74178,159.914,,,,,,,
10-7-2021-17:18:09,45.61075,100.5546,770.9431,2529.341,44.28111,145.2792,,,,,,,
10-7-2021-17:18:10,37.68806,83.08801,771.4769,2531.092,31.45261,103.191,,,,,,,
10-7-2021-17:18:11,35.67596,78.6521,771.9318,2532.585,26.43843,86.74025,,,,,,,
10-7-2021-17:18:12,40.70623,89.74194,772.3625,2533.998,24.71277,81.07864,,,,,,,
10-7-2021-17:18:13,41.96379,92.5144,772.8088,2535.462,26.73146,87.70165,,,,,,,
10-7-2021-17:18:14,42.59258,93.90063,773.2668,2536.965,27.41522,89.94494,,,,,,,
10-7-2021-17:18:15,39.70015,87.52393,773.731,2538.488,25.78724,84.60379,,,,,,,
10-7-2021-17:18:16,36.17894,79.76099,774.2875,2540.313,31.2247,102.4432,,,,,,,
10-7-2021-17:18:17,37.93955,83.64246,774.8435,2542.137,32.95036,108.1048,,,,,,,
10-7-2021-17:18:19,39.57441,87.2467,775.436,2544.082,34.80626,114.1938,,,,,,,
10-7-2021-17:18:20,41.46076,91.4054,776.0026,2545.94,33.0806,108.5321,,,,,,,
10-7-2021-17:18:21,40.20319,88.63293,776.6978,2548.221,32.85268,107.7844,,,,,,,
10-7-2021-17:18:22,40.32894,88.91016,777.2697,2550.097,33.66667,110.4549,,,,,,,
10-7-2021-17:18:23,42.08954,92.79163,777.8474,2551.993,35.00161,114.8347,,,,,,,
10-7-2021-17:18:24,40.07745,88.35571,778.4163,2553.859,34.15506,112.0573,,,,,,,
10-7-2021-17:18:25,39.70015,87.52393,778.98,2555.708,33.47131,109.814,,,,,,,
10-7-2021-17:18:26,33.28658,73.3844,779.503,2557.425,30.80142,101.0545,,,,,,,
10-7-2021-17:18:27,9.895802,21.81653,779.9429,2558.868,24.19181,79.36947,,,,,,,
10-7-2021-17:18:28,14.29728,31.52014,780.0558,2559.238,3.190845,10.46865,,,,,,,
10-7-2021-17:18:29,11.15337,24.58899,780.418,2560.427,24.54997,80.54452,,,,,,,
10-7-2021-17:18:30,10.90182,24.03442,780.9091,2562.038,27.74081,91.01317,,,,,,,
10-7-2021-17:18:31,3.23068,7.122437,781.4186,2563.709,32.33173,106.0752,,,,,,,
10-7-2021-17:18:32,5.36852,11.83557,781.4398,2563.779,0.0,0.0,,,,,,,
10-7-2021-17:18:33,5.997303,13.2218,781.4398,2563.779,0.0,0.0,,,,,,,
10-7-2021-17:18:34,7.003378,15.43982,781.4154,2563.699,0.0,0.0,,,,,,,
10-7-2021-17:18:35,10.90182,24.03442,781.2135,2563.036,-12.34011,-40.48591,,,,,,,
10-7-2021-17:18:36,12.91392,28.47034,781.0325,2562.443,-10.67956,-35.03793,,,,,,,
10-7-2021-17:18:37,13.03972,28.74768,780.8679,2561.902,-16.86589,-55.3343,,,,,,,
10-7-2021-17:18:38,15.55485,34.2926,780.6945,2561.333,-9.735332,-31.94007,,,,,,,
10-7-2021-17:18:39,16.93816,37.34229,780.5148,2560.744,-10.58188,-34.71746,,,,,,,
10-7-2021-17:18:40,19.2018,42.33276,780.335,2560.154,-10.51676,-34.50382,,,,,,,
10-7-2021-17:18:41,19.70484,43.44177,780.1146,2559.431,-11.88427,-38.99039,,,,,,,
10-7-2021-17:18:42,22.21997,48.98669,779.859,2558.593,-15.04255,-49.35221,,,,,,,
10-7-2021-17:18:43,24.10632,53.14539,779.6205,2557.81,-13.47969,-44.22471,,,,,,,
10-7-2021-17:18:44,26.24416,57.85852,779.381,2557.024,-14.5216,-47.64304,,,,,,,
10-7-2021-17:18:45,35.29867,77.82031,779.1335,2556.212,-14.97744,-49.13857,,,,,,,
10-7-2021-17:18:46,65.60606,144.6367,778.8969,2555.436,-13.93553,-45.72023,,,,,,,
10-7-2021-17:18:47,58.5637,129.111,778.6429,2554.603,-15.33559,-50.31362,,,,,,,
10-7-2021-17:18:48,52.77885,116.3575,778.5233,2554.21,-2.116377,-6.943493,,,,,,,
10-7-2021-17:18:50,60.1985,132.7151,778.5236,2554.211,3.25596e-2,1.06823e-1,,,,,,,
10-7-2021-17:18:51,59.94701,132.1606,778.5273,2554.224,3.25596e-1,1.06823,,,,,,,
10-7-2021-17:18:52,56.92884,125.5067,778.529,2554.229,0.0,0.0,,,,,,,
10-7-2021-17:18:53,57.68337,127.1702,778.446,2553.957,-6.153772,-20.18954,,,,,,,
10-7-2021-17:18:54,96.54228,212.8395,778.2001,2553.15,-14.29368,-46.89529,,,,,,,
10-7-2021-17:18:55,142.3178,313.7572,777.7782,2551.766,-25.68956,-84.28333,,,,,,,
10-7-2021-17:18:56,188.0932,414.6749,777.7017,2551.515,-2.344294,-7.691254,,,,,,,
10-7-2021-17:18:57,180.1706,397.2085,777.7852,2551.789,3.321083,10.89594,,,,,,,
10-7-2021-17:18:58,147.5996,325.4016,778.072,2552.73,16.2147,53.19784,,,,,,,
10-7-2021-17:18:59,102.4528,225.87,778.4191,2553.868,20.61025,67.61894,,,,,,,
10-7-2021-17:19:00,61.20458,134.9331,778.7349,2554.905,18.46132,60.56862,,,,,,,
10-7-2021-17:19:01,33.78956,74.49329,778.9818,2555.715,16.3775,53.73195,,,,,,,
10-7-2021-17:19:02,30.5199,67.28491,779.2303,2556.53,14.29368,46.89529,,,,,,,
10-7-2021-17:19:03,24.60936,54.25439,779.49,2557.382,15.72631,51.59549,,,,,,,
10-7-2021-17:19:04,15.93209,35.12427,779.5004,2557.416,6.83752e-1,2.243282,,,,,,,
10-7-2021-17:19:05,31.02294,68.39392,779.324,2556.837,-9.572535,-31.40595,,,,,,,
10-7-2021-17:19:06,43.7244,96.39587,779.1083,2556.129,-10.9726,-35.99934,,,,,,,
10-7-2021-17:19:07,88.87109,195.9274,778.0862,2552.776,-52.12799,-171.0236,,,,,,,
10-7-2021-17:19:08,142.3178,313.7572,777.9196,2552.229,-16.5403,-54.26607,,,,,,,
10-7-2021-17:19:09,126.7239,279.3787,778.1589,2553.015,20.15442,66.12342,,,,,,,
10-7-2021-17:19:10,80.06812,176.5201,778.5947,2554.444,28.22921,92.61551,,,,,,,
10-7-2021-17:19:11,35.04718,77.26587,778.9571,2555.634,21.03353,69.00764,,,,,,,
10-7-2021-17:19:12,42.08954,92.79163,779.0904,2556.071,5.404901,17.73261,,,,,,,
10-7-2021-17:19:13,32.02901,70.61194,779.2714,2556.665,11.23308,36.85392,,,,,,,
10-7-2021-17:19:14,22.09417,48.70935,779.4716,2557.322,11.98195,39.31085,,,,,,,
10-7-2021-17:19:15,18.44728,40.66931,779.4944,2557.396,0.0,0.0,,,,,,,
10-7-2021-17:19:16,16.81242,37.06506,779.4944,2557.396,0.0,0.0,,,,,,,
10-7-2021-17:19:18,16.68667,36.78784,779.4893,2557.379,-3.25596e-2,-1.06823e-1,,,,,,,
10-7-2021-17:19:19,26.24416,57.85852,779.3568,2556.945,-7.29336,-23.92834,,,,,,,
10-7-2021-17:19:20,32.2805,71.16638,779.2084,2556.458,-9.14926,-30.01726,,,,,,,
10-7-2021-17:19:21,109.621,241.6731,777.8962,2552.153,-103.6373,-340.0175,,,,,,,
10-7-2021-17:19:22,144.3298,318.1931,777.9191,2552.228,-3.25596e-2,-1.06823e-1,,,,,,,
10-7-2021-17:19:23,120.436,265.5162,778.1762,2553.072,18.91715,62.06414,,,,,,,
10-7-2021-17:19:24,78.18178,172.3615,778.5095,2554.165,20.18698,66.23024,,,,,,,
10-7-2021-17:19:25,38.31684,84.47424,778.8155,2555.169,17.77756,58.32534,,,,,,,
10-7-2021-17:19:26,34.54414,76.15686,779.1262,2556.188,18.72179,61.42321,,,,,,,
10-7-2021-17:19:27,35.42442,78.09753,779.4084,2557.114,16.3775,53.73195,,,,,,,
10-7-2021-17:19:28,18.69876,41.22375,779.4738,2557.329,4.23275e-1,1.388699,,,,,,,
10-7-2021-17:19:29,19.2018,42.33276,779.3566,2556.944,-8.074791,-26.4921,,,,,,,
10-7-2021-17:19:30,36.43049,80.31555,779.1566,2556.288,-9.637654,-31.6196,,,,,,,
10-7-2021-17:19:31,86.23021,190.1052,777.9451,2552.313,-117.4426,-385.3104,,,,,,,
10-7-2021-17:19:32,141.4375,311.8165,777.9624,2552.37,0.0,0.0,,,,,,,
10-7-2021-17:19:33,121.0648,266.9025,778.3364,2553.597,22.75919,74.66926,,,,,,,
10-7-2021-17:19:34,72.77422,160.4398,778.7249,2554.872,22.95455,75.3102,,,,,,,
10-7-2021-17:19:35,35.67596,78.6521,778.8597,2555.314,6.739846,22.11235,,,,,,,
10-7-2021-17:19:36,34.54414,76.15686,779.0711,2556.008,11.88427,38.99039,,,,,,,
10-7-2021-17:19:37,32.90929,72.55261,779.2572,2556.618,11.03772,36.21299,,,,,,,
10-7-2021-17:19:38,21.59119,47.60046,779.4434,2557.229,10.8098,35.46523,,,,,,,
10-7-2021-17:19:39,16.05789,35.40161,779.4431,2557.228,6.18633e-1,2.029636,,,,,,,
10-7-2021-17:19:40,31.27443,68.94836,779.2626,2556.636,-10.19117,-33.43559,,,,,,,
10-7-2021-17:19:41,50.38947,111.0898,778.2736,2553.391,-16.67054,-54.69336,,,,,,,
10-7-2021-17:19:42,29.13659,64.23523,777.7888,2551.801,-38.09478,-124.9829,,,,,,,
10-7-2021-17:19:43,86.73325,191.2142,777.3663,2550.414,-22.20568,-72.85326,,,,,,,
10-7-2021-17:19:44,58.31215,128.5564,776.9018,2548.89,-26.60123,-87.27437,,,,,,,
10-7-2021-17:19:45,80.9484,178.4608,776.4897,2547.538,-25.29884,-83.00144,,,,,,,
10-7-2021-17:19:46,83.0863,183.1741,776.1263,2546.346,-21.55448,-70.7168,,,,,,,
10-7-2021-17:19:47,71.6424,157.9446,775.7479,2545.104,-22.98711,-75.41702,,,,,,,
10-7-2021-17:19:48,74.78632,164.8757,775.3772,2543.888,-22.14056,-72.63962,,,,,,,
10-7-2021-17:19:49,77.04996,169.8662,775.0294,2542.747,-20.87073,-68.47352,,,,,,,
10-7-2021-17:19:50,72.27118,159.3308,774.6989,2541.663,-19.53578,-64.09378,,,,,,,
10-7-2021-17:19:51,79.43934,175.1339,774.3839,2540.629,-19.01483,-62.38461,,,,,,,
10-7-2021-17:19:52,79.43934,175.1339,774.0615,2539.572,-19.14507,-62.8119,,,,,,,
10-7-2021-17:19:53,77.55299,170.9752,773.7478,2538.543,-19.07995,-62.59826,,,,,,,
10-7-2021-17:19:55,77.1757,170.1434,773.1724,2536.655,-27.31754,-89.62447,,,,,,,
10-7-2021-17:19:56,71.26511,157.1128,772.3348,2533.907,-48.8069,-160.1276,,,,,,,
10-7-2021-17:19:57,91.26048,201.1951,771.1705,2530.087,-70.13346,-230.0967,,,,,,,
10-7-2021-17:19:58,77.1757,170.1434,769.9215,2525.989,-69.31947,-227.4261,,,,,,,
10-7-2021-17:19:59,76.04388,167.6482,768.442,2521.135,-86.2505,-282.9741,,,,,,,
10-7-2021-17:20:00,87.73927,193.4321,766.8278,2515.839,-95.56255,-313.5254,,,,,,,
10-7-2021-17:20:01,67.8697,149.6272,765.5208,2511.551,-61.08189,-200.3999,,,,,,,
10-7-2021-17:20:02,85.34988,188.1644,764.5362,2508.321,-57.40265,-188.3289,,,,,,,
