DATE,TMHSI,TMHI,DthMHSI,DthMHI,SpdMHSI,SpdMHI,,,,,,,
1-6-2021-16:29:28,53.75835,118.517,78.72025,258.2686,-58.80272,-192.9223,,,,,,,
1-6-2021-16:29:29,56.04552,123.5593,77.70928,254.9517,-59.84462,-196.3406,,,,,,,
1-6-2021-16:29:30,55.64193,122.6696,76.69966,251.6393,-59.32367,-194.6315,,,,,,,
1-6-2021-16:29:31,54.83469,120.8899,75.67377,248.2735,-58.83527,-193.0291,,,,,,,
1-6-2021-16:29:32,55.10373,121.483,74.66469,244.9629,-59.32367,-194.6315,,,,,,,
1-6-2021-16:29:33,56.18007,123.856,73.64204,241.6077,-58.54223,-192.0677,,,,,,,
1-6-2021-16:29:34,53.6238,118.2203,72.61071,238.2241,-59.42134,-194.9519,,,,,,,
1-6-2021-16:29:35,55.37283,122.0763,71.39298,234.2289,-59.97486,-196.7679,,,,,,,
1-6-2021-16:29:36,54.29649,119.7034,70.3877,230.9308,-59.42134,-194.9519,,,,,,,
1-6-2021-16:29:37,54.83469,120.8899,69.37836,227.6193,-59.29111,-194.5246,,,,,,,
1-6-2021-16:29:38,56.04552,123.5593,68.37471,224.3265,-58.96551,-193.4564,,,,,,,
1-6-2021-16:29:39,53.48925,117.9237,67.36454,221.0123,-59.61671,-195.5929,,,,,,,
1-6-2021-16:29:40,55.10373,121.483,66.35438,217.6981,-60.03998,-196.9816,,,,,,,
1-6-2021-16:29:41,54.83469,120.8899,65.34693,214.3928,-59.4539,-195.0587,,,,,,,
1-6-2021-16:29:42,52.95111,116.7373,64.32103,211.027,-58.96551,-193.4564,,,,,,,
1-6-2021-16:29:43,53.48925,117.9237,63.30327,207.6879,-61.14701,-200.6135,,,,,,,
1-6-2021-16:29:44,57.25641,126.2289,62.2714,204.3025,-59.55159,-195.3792,,,,,,,
1-6-2021-16:29:45,52.14387,114.9576,61.24442,200.9331,-60.82141,-199.5453,,,,,,,
1-6-2021-16:29:46,55.10373,121.483,60.23751,197.6296,-59.71438,-195.9133,,,,,,,
1-6-2021-16:29:47,53.48925,117.9237,59.23087,194.327,-60.30046,-197.8362,,,,,,,
1-6-2021-16:29:48,51.60572,113.7712,58.22125,191.0146,-60.43069,-198.2634,,,,,,,
1-6-2021-16:29:50,55.10373,121.483,57.21136,187.7013,-61.11445,-200.5067,,,,,,,
1-6-2021-16:29:51,52.54752,115.8475,56.20147,184.388,-59.42134,-194.9519,,,,,,,
1-6-2021-16:29:52,51.47118,113.4746,55.197,181.0925,-59.03063,-193.67,,,,,,,
1-6-2021-16:29:53,54.02745,119.1102,54.0973,177.4846,-96.86494,-317.7983,,,,,,,
1-6-2021-16:29:54,50.12579,110.5085,53.08605,174.1668,-59.51902,-195.2724,,,,,,,
1-6-2021-16:29:55,54.70014,120.5933,52.07698,170.8562,-59.7795,-196.127,,,,,,,
1-6-2021-16:29:56,56.58366,124.7457,51.07007,167.5527,-59.38879,-194.8451,,,,,,,
1-6-2021-16:29:57,56.04552,123.5593,50.0675,164.2635,-58.70504,-192.6018,,,,,,,
1-6-2021-16:29:58,55.10373,121.483,49.0549,160.9413,-59.42134,-194.9519,,,,,,,
1-6-2021-16:29:59,54.29649,119.7034,48.04419,157.6253,-59.55159,-195.3792,,,,,,,
1-6-2021-16:30:00,56.04552,123.5593,47.01423,154.2461,-59.25855,-194.4178,,,,,,,
1-6-2021-16:30:01,57.12186,125.9323,46.01329,150.9622,-58.60735,-192.2813,,,,,,,
1-6-2021-16:30:02,51.87477,114.3644,45.01479,147.6863,-58.83527,-193.0291,,,,,,,
1-6-2021-16:30:03,50.93303,112.2882,43.97098,144.2617,-59.38879,-194.8451,,,,,,,
1-6-2021-16:30:04,48.51131,106.9492,42.97195,140.9841,-59.09575,-193.8837,,,,,,,
1-6-2021-16:30:05,57.12186,125.9323,41.96667,137.6859,-58.99807,-193.5632,,,,,,,
1-6-2021-16:30:06,57.12186,125.9323,40.95894,134.3797,-59.29111,-194.5246,,,,,,,
1-6-2021-16:30:07,55.77648,122.9662,39.94851,131.0647,-59.48647,-195.1656,,,,,,,
1-6-2021-16:30:08,54.83469,120.8899,38.93699,127.746,-59.7795,-196.127,,,,,,,
1-6-2021-16:30:09,56.85276,125.339,37.93008,124.4425,-59.84462,-196.3406,,,,,,,
1-6-2021-16:30:10,57.9291,127.7119,36.92101,121.1319,-59.16087,-194.0973,,,,,,,
1-6-2021-16:30:11,46.89683,103.3899,35.80367,117.4661,-84.49226,-277.2056,,,,,,,
1-6-2021-16:30:12,46.22414,101.9069,34.77397,114.0878,-59.4539,-195.0587,,,,,,,
1-6-2021-16:30:13,48.37676,106.6526,33.76191,110.7674,-61.04932,-200.2931,,,,,,,
1-6-2021-16:30:14,49.31855,108.7289,32.75283,107.4568,-60.1051,-197.1952,,,,,,,
1-6-2021-16:30:15,51.87477,114.3644,31.74538,104.1515,-59.42134,-194.9519,,,,,,,
1-6-2021-16:30:16,49.99124,110.2119,30.73495,100.8364,-60.69117,-199.118,,,,,,,
1-6-2021-16:30:17,51.87477,114.3644,29.7047,97.45638,-60.85397,-199.6521,,,,,,,
1-6-2021-16:30:18,52.41296,115.5509,28.65384,94.00867,-60.69117,-199.118,,,,,,,
1-6-2021-16:30:19,52.14387,114.9576,27.64639,90.70338,-59.9423,-196.6611,,,,,,,
1-6-2021-16:30:20,51.47118,113.4746,26.63894,87.3981,-60.62605,-198.9044,,,,,,,
1-6-2021-16:30:21,50.12579,110.5085,25.6277,84.08036,-59.68182,-195.8065,,,,,,,
1-6-2021-16:30:22,52.54752,115.8475,24.61726,80.76529,-60.20278,-197.5157,,,,,,,
1-6-2021-16:30:24,51.87477,114.3644,23.60574,77.44666,-59.29111,-194.5246,,,,,,,
1-6-2021-16:30:25,52.00932,114.661,22.60019,74.14761,-59.29111,-194.5246,,,,,,,
1-6-2021-16:30:26,52.41296,115.5509,21.58786,70.8263,-60.03998,-196.9816,,,,,,,
1-6-2021-16:30:27,52.95111,116.7373,20.57552,67.505,-59.58414,-195.486,,,,,,,
1-6-2021-16:30:28,52.41296,115.5509,19.56563,64.1917,-59.74694,-196.0202,,,,,,,
1-6-2021-16:30:29,50.93303,112.2882,18.47461,60.61224,-73.68247,-241.7404,,,,,,,
1-6-2021-16:30:30,47.03138,103.6865,17.46825,57.31052,-61.50516,-201.7886,,,,,,,
1-6-2021-16:30:31,45.95504,101.3136,16.43773,53.92958,-60.39814,-198.1566,,,,,,,
1-6-2021-16:30:32,52.95111,116.7373,15.42486,50.60649,-61.17957,-200.7204,,,,,,,
1-6-2021-16:30:33,50.52938,111.3983,14.41605,47.29676,-59.55159,-195.3792,,,,,,,
1-6-2021-16:30:34,54.02745,119.1102,13.40725,43.98703,-60.56093,-198.6907,,,,,,,
1-6-2021-16:30:35,51.33662,113.178,12.39763,40.67463,-60.07254,-197.0884,,,,,,,
1-6-2021-16:30:36,53.08566,117.0339,11.39425,37.3827,-58.37944,-191.5336,,,,,,,
1-6-2021-16:30:37,48.78035,107.5424,10.51486,34.49759,-51.44424,-168.7803,,,,,,,
1-6-2021-16:30:38,48.9149,107.839,9.734247,31.93651,-46.10445,-151.2613,,,,,,,
1-6-2021-16:30:39,48.24221,106.356,8.966654,29.41816,-42.58802,-139.7245,,,,,,,
1-6-2021-16:30:40,49.99124,110.2119,8.273405,27.14372,-40.73211,-133.6355,,,,,,,
1-6-2021-16:30:41,49.45304,109.0254,7.600235,24.93515,-39.03901,-128.0807,,,,,,,
1-6-2021-16:30:42,48.9149,107.839,7.00575,22.98474,-35.03418,-114.9415,,,,,,,
1-6-2021-16:30:43,51.47118,113.4746,6.494292,21.30673,-29.85719,-97.95667,,,,,,,
1-6-2021-16:30:44,52.14387,114.9576,5.995586,19.67056,-29.17344,-95.71338,,,,,,,
1-6-2021-16:30:45,50.79848,111.9916,5.477075,17.9694,-30.28047,-99.34536,,,,,,,
1-6-2021-16:30:46,52.00932,114.661,4.95612,16.26024,-30.7363,-100.8409,,,,,,,
1-6-2021-16:30:47,47.83862,105.4662,4.434081,14.54751,-30.37815,-99.66583,,,,,,,
1-6-2021-16:30:48,46.89683,103.3899,3.908514,12.82321,-31.09446,-102.0159,,,,,,,
1-6-2021-16:30:49,50.79848,111.9916,3.398141,11.14876,-29.98743,-98.38396,,,,,,,
1-6-2021-16:30:50,52.00932,114.661,2.884242,9.462735,-30.18279,-99.02489,,,,,,,
1-6-2021-16:30:51,50.93303,112.2882,2.375226,7.792736,-29.95487,-98.27713,,,,,,,
1-6-2021-16:30:52,47.97311,105.7627,1.870009,6.135199,-29.75951,-97.63619,,,,,,,
1-6-2021-16:30:53,47.97311,105.7627,1.367234,4.485674,-29.69439,-97.42255,,,,,,,
1-6-2021-16:30:54,52.00932,114.661,8.7287e-1,2.863746,-28.94552,-94.96562,,,,,,,
1-6-2021-16:30:55,49.99124,110.2119,3.90173e-1,1.280095,-28.65249,-94.00422,,,,,,,
1-6-2021-16:30:56,47.43497,104.5763,-1.79078e-2,-5.87526e-2,-23.50806,-77.12618,,,,,,,
1-6-2021-16:30:57,51.47118,113.4746,-4.13507e-1,-1.356652,-23.34526,-76.59206,,,,,,,
1-6-2021-16:30:58,48.37676,106.6526,-8.12906e-1,-2.667013,-23.41038,-76.80571,,,,,,,
1-6-2021-16:30:59,50.12579,110.5085,-1.219087,-3.99963,-24.02901,-78.83535,,,,,,,
1-6-2021-16:31:00,49.99124,110.2119,-1.624726,-5.330466,-23.99646,-78.72853,,,,,,,
1-6-2021-16:31:01,50.39484,111.1017,-2.02331,-6.638157,-23.4755,-77.01936,,,,,,,
1-6-2021-16:31:02,50.12579,110.5085,-2.425422,-7.957421,-23.37782,-76.69889,,,,,,,
1-6-2021-16:31:03,50.39484,111.1017,-2.81261,-9.227724,-22.75919,-74.66926,,,,,,,
1-6-2021-16:31:04,50.52938,111.3983,-3.192473,-10.47399,-22.2708,-73.06692,,,,,,,
1-6-2021-16:31:05,51.60572,113.7712,-3.567723,-11.70513,-22.33591,-73.28056,,,,,,,
1-6-2021-16:31:07,49.85669,109.9153,-3.929406,-12.89175,-20.18698,-66.23024,,,,,,,
1-6-2021-16:31:08,51.33662,113.178,-4.244963,-13.92704,-18.62411,-61.10274,,,,,,,
1-6-2021-16:31:09,49.45304,109.0254,-4.546411,-14.91605,-17.71244,-58.11169,,,,,,,
1-6-2021-16:31:10,51.06753,112.5847,-4.846502,-15.9006,-17.77756,-58.32534,,,,,,,
1-6-2021-16:31:11,48.9149,107.839,-5.139539,-16.86201,-17.48453,-57.36394,,,,,,,
1-6-2021-16:31:12,50.52938,111.3983,-5.422537,-17.79048,-16.57286,-54.37289,,,,,,,
1-6-2021-16:31:13,49.45304,109.0254,-5.693596,-18.67978,-16.0519,-52.66373,,,,,,,
1-6-2021-16:31:14,49.58759,109.322,-5.925855,-19.44178,-14.74952,-48.3908,,,,,,,
1-6-2021-16:31:15,51.33662,113.178,-6.104933,-20.02931,-10.38653,-34.07653,,,,,,,
1-6-2021-16:31:16,49.85669,109.9153,-6.291608,-20.64176,-10.8098,-35.46523,,,,,,,
1-6-2021-16:31:17,49.58759,109.322,-6.461189,-21.19813,-10.61444,-34.82429,,,,,,,
1-6-2021-16:31:18,48.51131,106.9492,-6.601196,-21.65747,-8.205029,-26.91939,,,,,,,
1-6-2021-16:31:19,50.93303,112.2882,-6.721395,-22.05182,-6.837524,-22.43282,,,,,,,
1-6-2021-16:31:20,51.87477,114.3644,-6.835897,-22.42748,-6.739846,-22.11235,,,,,,,
1-6-2021-16:31:21,51.47118,113.4746,-6.950127,-22.80225,-6.674727,-21.89871,,,,,,,
1-6-2021-16:31:22,49.58759,109.322,-7.063,-23.17257,-6.707286,-22.00553,,,,,,,
1-6-2021-16:31:23,50.52938,111.3983,-7.178587,-23.55179,-6.772405,-22.21918,,,,,,,
1-6-2021-16:31:24,50.39484,111.1017,-7.293631,-23.92924,-6.577047,-21.57824,,,,,,,
1-6-2021-16:31:25,49.99124,110.2119,-7.408132,-24.3049,-6.772405,-22.21918,,,,,,,
1-6-2021-16:31:26,50.52938,111.3983,-7.521277,-24.67611,-6.642167,-21.79189,,,,,,,
1-6-2021-16:31:27,49.45304,109.0254,-7.637407,-25.05711,-6.967763,-22.86012,,,,,,,
1-6-2021-16:31:28,50.93303,112.2882,-7.745939,-25.41319,-6.707286,-22.00553,,,,,,,
1-6-2021-16:31:29,119.1448,262.6696,-7.743496,-25.40517,8.46551e-1,2.777397,,,,,,,
1-6-2021-16:31:30,78.24462,172.5,-7.66671,-25.15325,5.893295,19.33496,,,,,,,
1-6-2021-16:31:31,43.39877,95.67798,-7.557364,-24.7945,6.414249,21.04412,,,,,,,
1-6-2021-16:31:32,45.28234,99.83057,-7.550581,-24.77225,0.0,0.0,,,,,,,
1-6-2021-16:31:33,45.4169,100.1272,-7.550581,-24.77225,0.0,0.0,,,,,,,
1-6-2021-16:31:34,45.68594,100.7203,-7.550581,-24.77225,0.0,0.0,,,,,,,
1-6-2021-16:31:35,45.82049,101.017,-7.550581,-24.77225,0.0,0.0,,,,,,,
1-6-2021-16:31:36,45.4169,100.1272,-7.54027,-24.73842,4.55835e-1,1.495522,,,,,,,
1-6-2021-16:31:37,41.78428,92.11865,-7.446933,-24.43219,5.893295,19.33496,,,,,,,
1-6-2021-16:31:38,42.18793,93.00854,-7.284948,-23.90075,9.735332,31.94007,,,,,,,
1-6-2021-16:31:39,38.55532,85.0,-7.092032,-23.26782,11.42843,37.49486,,,,,,,
1-6-2021-16:31:40,41.64973,91.82202,-6.960437,-22.83608,9.181819,30.12408,,,,,,,
1-6-2021-16:31:41,41.78428,92.11865,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:42,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:43,45.4169,100.1272,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:44,45.68594,100.7203,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:45,45.68594,100.7203,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:46,46.89683,103.3899,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:47,46.89683,103.3899,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:48,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:50,45.82049,101.017,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:51,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:52,46.49318,102.5,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:53,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:54,46.49318,102.5,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:55,47.03138,103.6865,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:56,46.49318,102.5,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:57,46.76228,103.0933,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:58,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:31:59,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:00,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:01,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:02,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:03,46.76228,103.0933,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:04,45.68594,100.7203,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:05,45.82049,101.017,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:06,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:07,45.28234,99.83057,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:08,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:09,45.68594,100.7203,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:10,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:11,45.28234,99.83057,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:12,43.39877,95.67798,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:13,45.95504,101.3136,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:14,44.20601,97.45764,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:15,45.28234,99.83057,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:16,45.1478,99.53394,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:17,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:18,45.95504,101.3136,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:19,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:20,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:21,45.68594,100.7203,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:22,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:23,45.68594,100.7203,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:24,47.03138,103.6865,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:25,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:27,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:28,47.03138,103.6865,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:29,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:30,45.95504,101.3136,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:31,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:32,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:33,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:34,47.30042,104.2797,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:35,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:36,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:37,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:38,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:39,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:40,46.76228,103.0933,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:41,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:42,46.76228,103.0933,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:43,45.95504,101.3136,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:44,46.89683,103.3899,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:45,47.70407,105.1696,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:46,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:47,46.76228,103.0933,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:48,46.76228,103.0933,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:49,46.49318,102.5,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:50,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:51,46.89683,103.3899,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:52,46.22414,101.9069,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:53,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:54,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:55,47.70407,105.1696,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:56,46.89683,103.3899,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:57,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:58,46.76228,103.0933,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:32:59,46.89683,103.3899,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:00,46.76228,103.0933,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:01,45.82049,101.017,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:02,46.76228,103.0933,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:03,46.35863,102.2034,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:04,46.49318,102.5,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:06,46.49318,102.5,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:07,46.49318,102.5,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:08,47.30042,104.2797,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:09,47.43497,104.5763,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:10,47.03138,103.6865,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:11,47.70407,105.1696,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:12,47.83862,105.4662,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:13,45.68594,100.7203,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:14,47.30042,104.2797,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:15,46.89683,103.3899,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:16,47.30042,104.2797,-6.960709,-22.83697,0.0,0.0,,,,,,,
1-6-2021-16:33:17,46.49318,102.5,-6.960709,-22.83697,0.0,0.0,,,,,,,
